ItemCode	-	ItemName	-	TOTAL
ZN-13462	-	TORN. ALLEN CABEZA PLANA 6X30  (Precio x Pza - Caja c/100 pzas)	-	1.91748
ZN-13464	-	TORN. ALLEN CABEZA PLANA 6X35  (Precio x Pza - Caja c/100 pzas)	-	1.84034
ZN-13466	-	TORN. ALLEN CABEZA PLANA 6X40  (Precio x Pza - Caja c/100 pzas)	-	1.78524
ZN-13468	-	TORN. ALLEN CABEZA PLANA 6X50  (Precio x Pza - Caja c/100 pzas)	-	2.24808
ZN-13470	-	TORN. ALLEN CABEZA PLANA 6X55  (Precio x Pza - Caja c/100 pzas)	-	2.96438
ZN-13472	-	TORN. ALLEN CABEZA PLANA 6X60  (Precio x Pza - Caja c/100 pzas)	-	2.67786
ZN-13474	-	TORN. ALLEN CABEZA PLANA 8X16  (Precio x Pza - Caja c/100 pzas)	-	1.82932
ZN-13476	-	TORN. ALLEN CABEZA PLANA 8X20  (Precio x Pza - Caja c/100 pzas)	-	1.77422
ZN-13478	-	TORN. ALLEN CABEZA PLANA 8X25  (Precio x Pza - Caja c/100 pzas)	-	2.13788
ZN-13480	-	TORN. ALLEN CABEZA PLANA 8X30  (Precio x Pza - Caja c/100 pzas)	-	2.82112
ZN-13482	-	TORN. ALLEN CABEZA PLANA 8X35   (Precio x Pza - Caja c/100 pzas)	-	3.5815
ZN-13484	-	TORN. ALLEN CABEZA PLANA 8X40   (Precio x Pza - Caja c/100 pzas)	-	3.97822
ZN-13486	-	TORN. ALLEN CABEZA PLANA 8X45  (Precio x Pza - Caja c/100 pzas)	-	3.42722
ZN-13488	-	TORN. ALLEN CABEZA PLANA 8X50  (Precio x Pza - Caja c/100 pzas)	-	4.959
ZN-13490	-	TORN. ALLEN CABEZA PLANA 8X55  (Precio x Pza - Caja c/100 pzas)	-	5.4549
ZN-13492	-	TORN. ALLEN CABEZA PLANA 8X60  (Precio x Pza - Caja c/100 pzas)	-	6.36956
ZN-13494	-	TORN. ALLEN CABEZA PLANA 10X20  (Precio x Pza - Caja c/100 pzas)	-	3.61456
ZN-13496	-	TORN. ALLEN CABEZA PLANA 10X30  (Precio x Pza - Caja c/100 pzas)	-	5.14634
ZN-13498	-	TORN. ALLEN CABEZA PLANA 10X35  (Precio x Pza - Caja c/100 pzas)	-	5.88468
ZN-13500	-	TORN. ALLEN CABEZA PLANA 10X40  (Precio x Pza - Caja c/100 pzas)	-	4.97002
ZN-13502	-	TORN. ALLEN CABEZA PLANA 10X45  (Precio x Pza - Caja c/50 pzas)	-	7.04178
ZN-13504	-	TORN. ALLEN CABEZA PLANA 10X50  (Precio x Pza - Caja c/50 pzas)	-	6.45772
ZN-13506	-	TORN. ALLEN CABEZA PLANA 10X55  (Precio x Pza - Caja c/50 pzas)	-	7.2181
ZN-13508	-	TORN. ALLEN CABEZA PLANA 10X60  (Precio x Pza - Caja c/50 pzas)	-	9.52128
ZN-13510	-	TORN. ALLEN CABEZA PLANA 12X25  (Precio x Pza - Caja c/50 pzas)	-	5.36674
ZN-13512	-	TORN. ALLEN CABEZA PLANA 12X30  (Precio x Pza - Caja c/50 pzas)	-	7.46054
ZN-13514	-	TORN. ALLEN CABEZA PLANA 12X35  (Precio x Pza - Caja c/50 pzas)	-	8.38622
ZN-13516	-	TORN. ALLEN CABEZA PLANA 12X40  (Precio x Pza - Caja c/50 pzas)	-	7.64788
ZN-13518	-	TORN. ALLEN CABEZA PLANA 12X45  (Precio x Pza - Caja c/50 pzas)	-	8.36418
ZN-13520	-	TORN. ALLEN CABEZA PLANA 12X50  (Precio x Pza - Caja c/50 pzas)	-	9.11354
ZN-13522	-	TORN. ALLEN CABEZA PLANA 12X55  (Precio x Pza - Caja c/25 pzas)	-	11.70324
ZN-13524	-	TORN. ALLEN CABEZA PLANA 12X60  (Precio x Pza - Caja c/25 pzas)	-	13.4995
ZN-13526	-	TORN. ALLEN CABEZA PLANA 12X70  (Precio x Pza - Caja c/25 pzas)	-	15.61534
ZN-15010	-	TORNILLO ALLEN CAB. BOTON 6-32 X 1/4  (Precio x Pza - Caja c/100 pzas)	-	0.35264
ZN-15012	-	TORNILLO ALLEN CAB. BOTON 6-32 X 3/8  (Precio x Pza - Caja c/100 pzas)	-	0.59508
ZN-15014	-	TORNILLO ALLEN CAB. BOTON 6-32 X 1/2  (Precio x Pza - Caja c/100 pzas)	-	0.57304
ZN-15016	-	TORNILLO ALLEN CAB. BOTON 6-32 X 5/8  (Precio x Pza - Caja c/100 pzas)	-	0.58406
ZN-15018	-	TORNILLO ALLEN CAB. BOTON 6-32 X 3/4  (Precio x Pza - Caja c/100 pzas)	-	0.62814
ZN-15020	-	TORNILLO ALLEN CAB. BOTON 6-32 X  1"  (Precio x Pza - Caja c/100 pzas)	-	0.73834
ZN-15022	-	TORNILLO ALLEN CAB. BOTON 8-32 X 3/8  (Precio x Pza - Caja c/100 pzas)	-	0.46284
ZN-15024	-	TORNILLO ALLEN CAB. BOTON 8-32 X 1/2  (Precio x Pza - Caja c/100 pzas)	-	0.62814
ZN-15026	-	TORNILLO ALLEN CAB. BOTON 8-32 X3/4  (Precio x Pza - Caja c/100 pzas)	-	0.7714
ZN-15028	-	TORNILLO ALLEN CAB. BOTON 8-32 X 1  (Precio x Pza - Caja c/100 pzas)	-	0.96976
ZN-15030	-	TORNILLO ALLEN CAB. BOTON 10-24 X 3/8  (Precio x Pza - Caja c/100 pzas)	-	0.6061
ZN-15032	-	TORNILLO ALLEN CAB. BOTON 10-24 X 1/2  (Precio x Pza - Caja c/100 pzas)	-	0.6612
ZN-15034	-	TORNILLO ALLEN CAB. BOTON 10-24 X 5/8  (Precio x Pza - Caja c/100 pzas)	-	0.70528
ZN-15036	-	TORNILLO ALLEN CAB. BOTON 10-24 X 3/4   (Precio x Pza - Caja c/100 pzas)	-	0.91466
ZN-15038	-	TORNILLO ALLEN CAB. BOTON 10-24 X 1  (Precio x Pza - Caja c/100 pzas)	-	1.13506
ZN-15040	-	TORNILLO ALLEN CAB. BOTON 10-24 X 1-1/4  (Precio x Pza - Caja c/100 pzas)	-	1.41056
ZN-15042	-	TORNILLO ALLEN CAB. BOTON 10-24 X 1-1/2  (Precio x Pza - Caja c/100 pzas)	-	1.66402
ZN-15044	-	TORNILLO ALLEN CAB. BOTON 10-24 X 2  (Precio x Pza - Caja c/100 pzas)	-	1.85136
ZN-15046	-	TORNILLO ALLEN CAB. BOTON 10-32 X 3/4  (Precio x Pza - Caja c/100 pzas)	-	0.8265
ZN-15048	-	TORNILLO ALLEN CAB. BOTON 1/4-20 X 3/8  (Precio x Pza - Caja c/100 pzas)	-	0.96976
ZN-15050	-	TORNILLO ALLEN CAB. BOTON 1/4-20 X 1/2  (Precio x Pza - Caja c/100 pzas)	-	0.95874
ZN-15052	-	TORNILLO ALLEN CAB. BOTON 1/4-20 X 5/8  (Precio x Pza - Caja c/100 pzas)	-	1.33342
ZN-15054	-	TORNILLO ALLEN CAB. BOTON 1/4-20 X 3/4  (Precio x Pza - Caja c/100 pzas)	-	1.22322
ZN-15056	-	TORNILLO ALLEN CAB. BOTON 1/4-20 X 7/8  (Precio x Pza - Caja c/100 pzas)	-	1.68606
ZN-15058	-	TORNILLO ALLEN CAB. BOTON 1/4-20 X 1  (Precio x Pza - Caja c/100 pzas)	-	1.50974
ZN-15060	-	TORNILLO ALLEN CAB. BOTON 1/4-20 X 1-1/2  (Precio x Pza - Caja c/100 pzas)	-	1.88442
ZN-15062	-	TORNILLO ALLEN CAB. BOTON 1/4-20 X 2  (Precio x Pza - Caja c/100 pzas)	-	3.44926
ZN-15064	-	TORNILLO ALLEN CAB. BOTON 5/16-18 X 1/2  (Precio x Pza - Caja c/100 pzas)	-	2.07176
ZN-15066	-	TORNILLO ALLEN CAB. BOTON 5/16-18 X 5/8  (Precio x Pza - Caja c/100 pzas)	-	1.82932
ZN-15068	-	TORNILLO ALLEN CAB. BOTON 5/16-18 X 3/4   (Precio x Pza - Caja c/100 pzas)	-	2.68888
ZN-15070	-	TORNILLO ALLEN CAB. BOTON 5/16-18 X 1  (Precio x Pza - Caja c/100 pzas)	-	3.61456
ZN-15072	-	TORNILLO ALLEN CAB. BOTON 5/16-18 X 1-1/4  (Precio x Pza - Caja c/100 pzas)	-	4.00026
ZN-15074	-	TORNILLO ALLEN CAB. BOTON 5/16-18 X 1-1/2  (Precio x Pza - Caja c/100 pzas)	-	3.90108
ZN-15076	-	TORNILLO ALLEN CAB. BOTON 5/16-18 X 1-3/4  (Precio x Pza - Caja c/100 pzas)	-	3.6366
ZN-15078	-	TORNILLO ALLEN CAB. BOTON 5/16-18 X 2  (Precio x Pza - Caja c/100 pzas)	-	4.04434
ZN-15080	-	TORNILLO ALLEN CAB. BOTON 5/16-18 X 2-1/2  (Precio x Pza - Caja c/50 pzas)	-	5.02512
ZN-15082	-	TORNILLO ALLEN CAB. BOTON 5/16-18 X 3  (Precio x Pza - Caja c/50 pzas)	-	6.9977
ZN-15084	-	TORNILLO ALLEN CAB. BOTON 3/8-16 X 1/2  (Precio x Pza - Caja c/100 pzas)	-	4.99206
ZN-15086	-	TORNILLO ALLEN CAB. BOTON 3/8-16 X 3/4   (Precio x Pza - Caja c/100 pzas)	-	4.27576
ZN-15088	-	TORNILLO ALLEN CAB. BOTON 3/8-16 X 1   (Precio x Pza - Caja c/100 pzas)	-	4.25372
ZN-15090	-	TORNILLO ALLEN CAB. BOTON 3/8-16 X 1-1/4  (Precio x Pza - Caja c/100 pzas)	-	5.76346
ZN-15092	-	TORNILLO ALLEN CAB. BOTON 3/8-16 X 1-1/2  (Precio x Pza - Caja c/50 pzas)	-	7.69196
ZN-15094	-	TORNILLO ALLEN CAB. BOTON 3/8-16 X 2  (Precio x Pza - Caja c/50 pzas)	-	7.18504
ZN-15096	-	TORNILLO ALLEN CAB. BOTON 3/8-16 X 2-1/2  (Precio x Pza - Caja c/50 pzas)	-	10.81062
ZN-15098	-	TORNILLO ALLEN CAB. BOTON 3/8-16 X 3  (Precio x Pza - Caja c/1 pzas)	-	9.54332
ZN-15100	-	TORNILLO ALLEN CAB. BOTON 3/8-16 X 3-1/2  (Precio x Pza - Caja c/25 pzas)	-	11.5159
ZN-15102	-	TORNILLO ALLEN CAB. BOTON 3/8-16 X 4  (Precio x Pza - Caja c/25 pzas)	-	13.06972
ZN-15104	-	TORNILLO ALLEN CAB. BOTON 1/2-13 X 1  (Precio x Pza - Caja c/25 pzas)	-	9.94004
ZN-15106	-	TORNILLO ALLEN CAB. BOTON 1/2-13 X 1-1/2  (Precio x Pza - Caja c/25 pzas)	-	10.8547
ZN-15108	-	TORNILLO ALLEN CAB. BOTON 1/2-13 X 2  (Precio x Pza - Caja c/25 pzas)	-	19.8911
ZN-15110	-	TORNILLO ALLEN CAB. BOTON 1/2-13 X 3  (Precio x Pza - Caja c/25 pzas)	-	23.4175
ZN-15112	-	TORNILLO ALLEN CAB. BOTON 1/2-13 X 3-1/2  (Precio x Pza - Caja c/25 pzas)	-	26.43698
ZN-15114	-	TORNILLO ALLEN CAB. BOTON 1/2-13 X 4  (Precio x Pza - Caja c/25 pzas)	-	32.3988
ZN-15410	-	TORNILLO ALLEN CAB. BOTON 4 X 6  (Precio x Pza - Caja c/100 pzas)	-	0.59508
ZN-15412	-	TORNILLO ALLEN CAB. BOTON 4 X 8  (Precio x Pza - Caja c/100 pzas)	-	0.53998
ZN-15414	-	TORNILLO ALLEN CAB. BOTON 4 X 10  (Precio x Pza - Caja c/100 pzas)	-	0.63916
ZN-15416	-	TORNILLO ALLEN CAB. BOTON 4 X 12   (Precio x Pza - Caja c/100 pzas)	-	0.61712
ZN-15418	-	TORNILLO ALLEN CAB. BOTON 4 X 16  (Precio x Pza - Caja c/100 pzas)	-	0.7714
ZN-15420	-	TORNILLO ALLEN CAB. BOTON 4 X 20   (Precio x Pza - Caja c/100 pzas)	-	1.0469
ZN-15422	-	TORNILLO ALLEN CAB. BOTON 4 X 25  (Precio x Pza - Caja c/100 pzas)	-	0.91466
ZN-15424	-	TORNILLO ALLEN CAB. BOTON 5 X 8  (Precio x Pza - Caja c/100 pzas)	-	0.95874
ZN-15426	-	TORNILLO ALLEN CAB. BOTON 5 X 12  (Precio x Pza - Caja c/100 pzas)	-	0.8265
ZN-15428	-	TORNILLO ALLEN CAB. BOTON 5 X 16  (Precio x Pza - Caja c/100 pzas)	-	1.09098
ZN-15430	-	TORNILLO ALLEN CAB. BOTON 5 X 20  (Precio x Pza - Caja c/100 pzas)	-	1.22322
ZN-15432	-	TORNILLO ALLEN CAB. BOTON 5 X 25  (Precio x Pza - Caja c/100 pzas)	-	1.4326
ZN-15434	-	TORNILLO ALLEN CAB. BOTON 5 X 30  (Precio x Pza - Caja c/100 pzas)	-	1.23424
ZN-15436	-	TORNILLO ALLEN CAB. BOTON 6 X 10  (Precio x Pza - Caja c/100 pzas)	-	0.79344
ZN-15438	-	TORNILLO ALLEN CAB. BOTON 6 X 12  (Precio x Pza - Caja c/100 pzas)	-	1.102
ZN-15440	-	TORNILLO ALLEN CAB. BOTON 6 X 16  (Precio x Pza - Caja c/100 pzas)	-	1.19016
ZN-15442	-	TORNILLO ALLEN CAB. BOTON 6 X 20  (Precio x Pza - Caja c/100 pzas)	-	1.34444
ZN-15444	-	TORNILLO ALLEN CAB. BOTON 6 X 25  (Precio x Pza - Caja c/100 pzas)	-	1.45464
ZN-15446	-	TORNILLO ALLEN CAB. BOTON 6 X 30  (Precio x Pza - Caja c/100 pzas)	-	1.82932
ZN-15448	-	TORNILLO ALLEN CAB. BOTON 6 X 35  (Precio x Pza - Caja c/100 pzas)	-	2.32522
ZN-15450	-	TORNILLO ALLEN CAB. BOTON 6 X 40  (Precio x Pza - Caja c/100 pzas)	-	2.61174
ZN-15451-1	-	TORNILLO ALLEN CAB. BOTON 8 X 10  (Precio x Pza - Caja c/100 pzas)	-	2.54562
ZN-15451-2	-	TORNILLO ALLEN CAB. BOTON 8 X 12 (Precio x Pza - Caja c/100 pzas)	-	2.54562
ZN-15452	-	TORNILLO ALLEN CAB. BOTON 8 X 16  (Precio x Pza - Caja c/100 pzas)	-	2.54562
ZN-15454	-	TORNILLO ALLEN CAB. BOTON 8 X 20  (Precio x Pza - Caja c/100 pzas)	-	2.17094
ZN-15456	-	TORNILLO ALLEN CAB. BOTON 8 X 25  (Precio x Pza - Caja c/100 pzas)	-	3.01948
ZN-15458	-	TORNILLO ALLEN CAB. BOTON 8 X 30  (Precio x Pza - Caja c/100 pzas)	-	3.5264
ZN-15460	-	TORNILLO ALLEN CAB. BOTON 8 X 35  (Precio x Pza - Caja c/100 pzas)	-	3.29498
ZN-15462	-	TORNILLO ALLEN CAB. BOTON 8 X 40  (Precio x Pza - Caja c/100 pzas)	-	4.43004
ZN-15464	-	TORNILLO ALLEN CAB. BOTON 8 X 45  (Precio x Pza - Caja c/100 pzas)	-	4.85982
ZN-15466	-	TORNILLO ALLEN CAB. BOTON 8 X 50  (Precio x Pza - Caja c/100 pzas)	-	5.2896
ZN-15468	-	TORNILLO ALLEN CAB. BOTON 10 X 20  (Precio x Pza - Caja c/100 pzas)	-	5.26756
ZN-15470	-	TORNILLO ALLEN CAB. BOTON 10 X 25  (Precio x Pza - Caja c/50 pzas)	-	4.3529
ZN-15472	-	TORNILLO ALLEN CAB. BOTON 10 X 30  (Precio x Pza - Caja c/50 pzas)	-	5.98386
ZN-15474	-	TORNILLO ALLEN CAB. BOTON 10 X 35  (Precio x Pza - Caja c/50 pzas)	-	5.64224
ZN-15476	-	TORNILLO ALLEN CAB. BOTON 10 X 40  (Precio x Pza - Caja c/50 pzas)	-	6.29242
ZN-15478	-	TORNILLO ALLEN CAB. BOTON 10 X 45  (Precio x Pza - Caja c/50 pzas)	-	6.76628
ZN-15480	-	TORNILLO ALLEN CAB. BOTON 10 X 50   (Precio x Pza - Caja c/50 pzas)	-	8.67274
ZN-15482	-	TORNILLO ALLEN CAB. BOTON 10 X 60  (Precio x Pza - Caja c/25 pzas)	-	10.22656
ZN-15484	-	TORNILLO ALLEN CAB. BOTON 12 X 25  (Precio x Pza - Caja c/25 pzas)	-	6.49078
ZN-15486	-	TORNILLO ALLEN CAB. BOTON 12 X 30  (Precio x Pza - Caja c/25 pzas)	-	7.39442
ZN-15488	-	TORNILLO ALLEN CAB. BOTON 12 X 35  (Precio x Pza - Caja c/25 pzas)	-	10.76654
ZN-15490	-	TORNILLO ALLEN CAB. BOTON 12 X 40  (Precio x Pza - Caja c/25 pzas)	-	9.8629
ZN-15492	-	TORNILLO ALLEN CAB. BOTON 12 X 45  (Precio x Pza - Caja c/25 pzas)	-	11.78038
ZN-15494	-	TORNILLO ALLEN CAB. BOTON 12 X 50  (Precio x Pza - Caja c/25 pzas)	-	14.14968
ZN-15496	-	TORNILLO ALLEN CAB. BOTON 12 X 60  (Precio x Pza - Caja c/25 pzas)	-	16.40878
ZN-17010	-	TORNILLO DE GUIA 1/4 10-24) X 1/4"(Precio x Pza - Caja c/50 pzas)	-	10.76654
ZN-17012	-	TORNILLO DE GUIA 1/4 10-24) X 5/16"(Precio x Pza - Caja c/50 pzas)	-	10.1935
ZN-17014	-	TORNILLO DE GUIA 1/4 10-24) X 3/8"(Precio x Pza - Caja c/50 pzas)	-	10.32574
ZN-17016	-	TORNILLO DE GUIA 1/4 10-24) X 1/2"(Precio x Pza - Caja c/50 pzas)	-	10.72246
ZN-17018	-	TORNILLO DE GUIA 1/4 10-24) X 5/8"(Precio x Pza - Caja c/50 pzas)	-	21.11432
ZN-17020	-	TORNILLO DE GUIA 1/4 10-24) X 3/4"(Precio x Pza - Caja c/50 pzas)	-	13.14686
ZN-17022	-	TORNILLO DE GUIA 1/4 10-24) X 7/8"(Precio x Pza - Caja c/50 pzas)	-	12.5628
ZN-17024	-	TORNILLO DE GUIA 1/4 10-24) X 1"(Precio x Pza - Caja c/50 pzas)	-	13.63174
ZN-17026	-	TORNILLO DE GUIA 1/4 10-24) X 1-1/4"(Precio x Pza - Caja c/50 pzas)	-	14.96516
ZN-17028	-	TORNILLO DE GUIA 1/4 10-24) X 1-1/2"(Precio x Pza - Caja c/50 pzas)	-	12.3975
ZN-17030	-	TORNILLO DE GUIA 1/4 10-24) X 1-3/4"(Precio x Pza - Caja c/50 pzas)	-	16.5851
ZN-17032	-	TORNILLO DE GUIA 1/4 10-24) X 2"(Precio x Pza - Caja c/50 pzas)	-	17.67608
ZN-17034	-	TORNILLO DE GUIA 5/16 1/4-20) X 1/4"(Precio x Pza - Caja c/50 pzas)	-	11.1302
ZN-17036	-	TORNILLO DE GUIA 5/16 1/4-20) X 5/16"(Precio x Pza - Caja c/50 pzas)	-	11.28448
ZN-17038	-	TORNILLO DE GUIA 5/16 1/4-20) X 3/8"(Precio x Pza - Caja c/50 pzas)	-	11.55998
ZN-17040	-	TORNILLO DE GUIA 5/16 1/4-20) X 1/2"(Precio x Pza - Caja c/50 pzas)	-	10.32574
ZN-17042	-	TORNILLO DE GUIA 5/16 1/4-20) X 5/8"(Precio x Pza - Caja c/50 pzas)	-	12.25424
ZN-17044	-	TORNILLO DE GUIA 5/16 1/4-20) X 3/4"(Precio x Pza - Caja c/50 pzas)	-	12.69504
ZN-17046	-	TORNILLO DE GUIA 5/16 1/4-20) X 7/8"(Precio x Pza - Caja c/50 pzas)	-	14.44722
ZN-17048	-	TORNILLO DE GUIA 5/16 1/4-20) X 1"(Precio x Pza - Caja c/50 pzas)	-	15.27372
ZN-17050	-	TORNILLO DE GUIA 5/16 1/4-20) X 1-1/4"(Precio x Pza - Caja c/50 pzas)	-	16.2545
ZN-17052	-	TORNILLO DE GUIA 5/16 1/4-20) X 1-1/2"(Precio x Pza - Caja c/50 pzas)	-	17.94056
ZN-17054	-	TORNILLO DE GUIA 5/16 1/4-20) X 1-3/4"(Precio x Pza - Caja c/50 pzas)	-	21.2686
ZN-17056	-	TORNILLO DE GUIA 5/16 1/4-20) X 2"(Precio x Pza - Caja c/50 pzas)	-	21.94082
ZN-17058	-	TORNILLO DE GUIA 3/8 5/16-18) X 3/8"(Precio x Pza - Caja c/25 pzas)	-	13.48848
ZN-17060	-	TORNILLO DE GUIA 3/8 5/16-18) X 1/2"(Precio x Pza - Caja c/25 pzas)	-	15.82472
ZN-17062	-	TORNILLO DE GUIA 3/8 5/16-18) X 5/8"(Precio x Pza - Caja c/25 pzas)	-	16.71734
ZN-17064	-	TORNILLO DE GUIA 3/8 5/16-18) X 3/4"(Precio x Pza - Caja c/25 pzas)	-	17.91852
ZN-17066	-	TORNILLO DE GUIA 3/8 5/16-18) X 7/8"(Precio x Pza - Caja c/25 pzas)	-	20.65148
ZN-17068	-	TORNILLO DE GUIA 3/8 5/16-18) X 1"(Precio x Pza - Caja c/25 pzas)	-	18.57972
ZN-17070	-	TORNILLO DE GUIA 3/8 5/16-18) X 1-1/4"(Precio x Pza - Caja c/25 pzas)	-	19.05358
ZN-17072	-	TORNILLO DE GUIA 3/8 5/16-18) X 1-1/2"(Precio x Pza - Caja c/25 pzas)	-	32.47594
ZN-17074	-	TORNILLO DE GUIA 3/8 5/16-18) X 1-3/4"(Precio x Pza - Caja c/25 pzas)	-	20.87188
ZN-17076	-	TORNILLO DE GUIA 3/8 5/16-18) X 2"(Precio x Pza - Caja c/25 pzas)	-	26.8888
ZN-17078	-	TORNILLO DE GUIA 3/8 5/16-18) X 2-1/4"(Precio x Pza - Caja c/25 pzas)	-	31.06538
ZN-17080	-	TORNILLO DE GUIA 3/8 5/16-18) X 2-1/2"(Precio x Pza - Caja c/25 pzas)	-	25.54436
ZN-17082	-	TORNILLO DE GUIA 3/8 5/16-18) X 2-3/4"(Precio x Pza - Caja c/25 pzas)	-	34.36036
ZN-17084	-	TORNILLO DE GUIA 3/8 5/16-18) X 3"(Precio x Pza - Caja c/25 pzas)	-	43.29758
ZN-17086	-	TORNILLO DE GUIA 1/2 3/8-16) X 3/8"(Precio x Pza - Caja c/20 pzas)	-	29.55564
ZN-17088	-	TORNILLO DE GUIA 1/2 3/8-16) X 1/2"(Precio x Pza - Caja c/20 pzas)	-	27.55
ZN-17090	-	TORNILLO DE GUIA 1/2 3/8-16) X 5/8"(Precio x Pza - Caja c/20 pzas)	-	33.85344
ZN-17092	-	TORNILLO DE GUIA 1/2 3/8-16) X 3/4"(Precio x Pza - Caja c/20 pzas)	-	28.51976
ZN-17094	-	TORNILLO DE GUIA 1/2 3/8-16) X 7/8"(Precio x Pza - Caja c/20 pzas)	-	41.78784
ZN-17096	-	TORNILLO DE GUIA 1/2 3/8-16) X 1"(Precio x Pza - Caja c/20 pzas)	-	59.35372
ZN-17098	-	TORNILLO DE GUIA 1/2 3/8-16) X 1-1/4"(Precio x Pza - Caja c/20 pzas)	-	36.66354
ZN-17100	-	TORNILLO DE GUIA 1/2 3/8-16) X 1-1/2"(Precio x Pza - Caja c/20 pzas)	-	46.14074
ZN-17102	-	TORNILLO DE GUIA 1/2 3/8-16) X 1-3/4"(Precio x Pza - Caja c/20 pzas)	-	42.36088
ZN-17104	-	TORNILLO DE GUIA 1/2 3/8-16) X 2"(Precio x Pza - Caja c/20 pzas)	-	55.9816
ZN-17106	-	TORNILLO DE GUIA 1/2 3/8-16) X 2-1/4"(Precio x Pza - Caja c/20 pzas)	-	48.60922
ZN-17108	-	TORNILLO DE GUIA 1/2 3/8-16) X 2-1/2"(Precio x Pza - Caja c/20 pzas)	-	49.90958
ZN-17110	-	TORNILLO DE GUIA 1/2 3/8-16) X 2-3/4"(Precio x Pza - Caja c/20 pzas)	-	59.49698
ZN-17112	-	TORNILLO DE GUIA 1/2 3/8-16) X 3"(Precio x Pza - Caja c/20 pzas)	-	71.00186
ZN-17114	-	TORNILLO DE GUIA 1/2 3/8-16) X 3-1/4"(Precio x Pza - Caja c/20 pzas)	-	63.66254
ZN-17116	-	TORNILLO DE GUIA 1/2 3/8-16) X 3-1/2"(Precio x Pza - Caja c/20 pzas)	-	78.81504
ZN-17118	-	TORNILLO DE GUIA 1/2 3/8-16) X 3-3/4"(Precio x Pza - Caja c/20 pzas)	-	91.20152
ZN-17120	-	TORNILLO DE GUIA 1/2 3/8-16) X 4"(Precio x Pza - Caja c/20 pzas)	-	92.06108
ZN-17122	-	TORNILLO DE GUIA 5/8 1/2-13) X 1/2"(Precio x Pza - Caja c/15 pzas)	-	53.0062
ZN-17124	-	TORNILLO DE GUIA 5/8 1/2-13) X 5/8"(Precio x Pza - Caja c/15 pzas)	-	58.0754
ZN-17126	-	TORNILLO DE GUIA 5/8 1/2-13) X 3/4"(Precio x Pza - Caja c/15 pzas)	-	45.32526
ZN-17128	-	TORNILLO DE GUIA 5/8 1/2-13) X 7/8"(Precio x Pza - Caja c/15 pzas)	-	65.49186
ZN-17130	-	TORNILLO DE GUIA 5/8 1/2-13) X 1"(Precio x Pza - Caja c/15 pzas)	-	61.4916
ZN-17132	-	TORNILLO DE GUIA 5/8 1/2-13) X 1-1/4"(Precio x Pza - Caja c/15 pzas)	-	80.04928
ZN-17134	-	TORNILLO DE GUIA 5/8 1/2-13) X 1-1/2"(Precio x Pza - Caja c/15 pzas)	-	71.66306
ZN-17136	-	TORNILLO DE GUIA 5/8 1/2-13) X 1-3/4"(Precio x Pza - Caja c/15 pzas)	-	89.71382
ZN-17138	-	TORNILLO DE GUIA 5/8 1/2-13) X 2"(Precio x Pza - Caja c/15 pzas)	-	95.03648
ZN-17140	-	TORNILLO DE GUIA 5/8 1/2-13) X 2-1/4"(Precio x Pza - Caja c/15 pzas)	-	103.19128
ZN-17142	-	TORNILLO DE GUIA 5/8 1/2-13) X 2-1/2"(Precio x Pza - Caja c/15 pzas)	-	94.51854
ZN-17144	-	TORNILLO DE GUIA 5/8 1/2-13) X 2-3/4"(Precio x Pza - Caja c/15 pzas)	-	99.98446
ZN-17146	-	TORNILLO DE GUIA 5/8 1/2-13) X 3"(Precio x Pza - Caja c/15 pzas)	-	107.53316
ZN-17148	-	TORNILLO DE GUIA 5/8 1/2-13) X 3-1/4"(Precio x Pza - Caja c/15 pzas)	-	120.86736
ZN-17150	-	TORNILLO DE GUIA 5/8 1/2-13) X 3-1/2"(Precio x Pza - Caja c/15 pzas)	-	133.09956
ZN-17152	-	TORNILLO DE GUIA 5/8 1/2-13) X 3-3/4"(Precio x Pza - Caja c/15 pzas)	-	133.2869
ZN-17154	-	TORNILLO DE GUIA 5/8 1/2-13) X 4"(Precio x Pza - Caja c/15 pzas)	-	143.94324
ZN-17310	-	TORNILLO DE GUIA M6 X 8MM   (Precio x Pza - Caja c/50 pzas)	-	25.09254
ZN-17312	-	TORNILLO DE GUIA M6 X 10MM   (Precio x Pza - Caja c/50 pzas)	-	26.24964
ZN-17314	-	TORNILLO DE GUIA M6 X 12MM   (Precio x Pza - Caja c/50 pzas)	-	23.29628
ZN-17316	-	TORNILLO DE GUIA M6 X 16MM   (Precio x Pza - Caja c/50 pzas)	-	23.23016
ZN-17318	-	TORNILLO DE GUIA M6 X 20MM   (Precio x Pza - Caja c/50 pzas)	-	22.96568
ZN-17320	-	TORNILLO DE GUIA M6 X 25MM   (Precio x Pza - Caja c/50 pzas)	-	23.29628
ZN-17322	-	TORNILLO DE GUIA M6 X 30MM   (Precio x Pza - Caja c/50 pzas)	-	17.58792
ZN-17324	-	TORNILLO DE GUIA M6 X 35MM   (Precio x Pza - Caja c/50 pzas)	-	30.4703
ZN-17326	-	TORNILLO DE GUIA M6 X 40MM (Precio x Pieza - Caja c/50 pzs)	-	27.59408
ZN-17328	-	TORNILLO DE GUIA M6 X 45MM   (Precio x Pza - Caja c/50 pzas)	-	40.34422
ZN-17330	-	TORNILLO DE GUIA M6 X 50MM   (Precio x Pza - Caja c/50 pzas)	-	29.40136
